,Baslik,Ozet,Kategori,Link,Icerik
340,Kontrolden çıkan SpaceX füzesi Ay ile çarpışma rotasına girdi,Uzayda yaklaşık yedi yıl boyunca savrulan bir SpaceX roketinin Ay ile çarpışma rotasında olduğu açıklandı.,Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/kontrolden-cikan-spacex-fuzesi-ay-ile-carpisma-rotasina-girdi-648861.html,"Derin Uzay İklim Gözlemevi'ni yörüngeye taşımak için Florida'dan 2015 yılında fırlatılan bir SpaceX roketinin uzayda yaklaşık yedi yıl boyunca savrulmasının ardından Ay ile çarpışma rotasına girdiği açıklandı. Güçlendirici ilk olarak Şubat 2015'te bir uzay hava durumu uydusu göndermek için gezegenler arası bir misyonun parçası olarak Florida'dan fırlatılmıştı . Gözlemevini Lagrange noktasına - aydan dört kat daha uzakta ve güneşle doğrudan aynı hizada olan yerçekimi nötr bir konuma - gönderdikten sonra roketin ikinci fırlatıcısı kontolsüz hale geldi. Meteorolog Eric Berger, Ars Technica'daki yazısında, füzenin bu aşamada, Dünya atmosferine geri dönmek için yeterli yakıta sahip olmadığı, ancak aynı zamanda “Dünya-Ay sisteminin çekiminden kaçmak için enerjiden yoksun” olduğunu açıkladı. 2015'ten bu yana kaotik bir yörünge izleyen füzenin saatte 2 bin 58 kilometre hızla Ay'la kesişme yolunda olduğuna inanılıyor. Harvard Üniversitesi'nden bir astrofizikçi olan Jonathan McDowell, Ay'a füze etkisinin 4 Mart'ta olacağını, ancak önemli bir şey olmadığını yazdı."
341,AB: Avrupa uzayda çıkarlarını savunmalı,"AB Komisyonu İç Pazardan Sorumlu Üyesi, uzayın, artık büyük güçlerin rekabet ettiği stratejik bir alan halini aldığını vurguladı ve ""Naif olamayız. Avrupa, uzaydaki çıkarlarını savunmalıdır"" dedi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/ab-avrupa-uzayda-cikarlarini-savunmali-648618.html,"Avrupa Birliği (AB) Komisyonu İç Pazardan Sorumlu Üyesi Thierry Breton, Brüksel'de düzenlenen 14. Avrupa Uzay Konferansı'nda konuştu. Avrupa'nın uzayda da bir güç olduğunu belirten Breton, Avrupa'nın bu alanda ağırlığını koyacak uzmanlığa, kapasiteye ve varlıklara sahip olduğunu ifade etti. ""Uzay konusunda rehavete kapılacak zaman kalmadı"" Breton, uzay sektörünün günümüzde büyük bir dönüşüm geçirdiğini, uzay konusunda ""rehavete kapılacak"" zaman kalmadığını vurguladı.   Özel işletmelerin uzayla ilgili iş modelini değiştirdiğini ifade eden Breton, ""Bu, Avrupa için önemli bir fırsat ortaya koyuyor. Bu potansiyeli ortaya çıkarmamız gerekiyor."" dedi. ""Uzay, artık büyük güçlerin rekabet ettiği stratejik bir alan"" Breton, Rusya'nın yakın zamanda uzayda balistik füze denemesinin bu alandaki çekişmeleri artırdığına dikkati çekerek, ""Uzay, artık büyük güçlerin rekabet ettiği stratejik bir alan halini aldı. Naif olamayız. Avrupa, uzaydaki çıkarlarını savunmalıdır."" değerlendirmesinde bulundu. Uzayın güvenlik açısından çok önemli olduğunu vurgulayan Breton, mevcut ve gelecekti uzay altyapılarında savunma boyutunun geliştirilmesinin önemine işaret etti. ""2024 yılında yeni nesil uyduları uzaya göndermeyi planlıyoruz"" Thierry Breton, tasarımsal olarak çift kullanımlı, savunma ihtiyaçlarını en baştan entegre eden yeni altyapılar geliştirilmesi, kuantum, yapay zeka ve çip gibi uzay için kritik sektörlerde teknolojik bağımlılıkların azaltılması gerektiğini söyledi. Galileo'nun iyi bir uydu konumlandırma sistemi olduğunu ancak rakiplerinin hızla ilerlediğini anlatan Breton, 2024 yılında yeni nesil uyduları uzaya göndermeyi planladıklarını duyurdu.. Breton, Copernicus'un da en iyi yeryüzü inceleme sistemi konumunda olduğuna ancak özel aktörlerin artan ölçüde rekabetiyle karşılaştığına işaret etti. ""1 milyar euroluk yeni bir Avrupa Uzay Fonu başlatacağız"" Avrupa'nın Ariane ve Vega gibi uzay fırlatma araçlarında da uzun yıllara dayanan bilgi birikimi ve yatırımı olduğunu anımsatan Breton, bu alanda da güçlü rekabet bulunduğunu, artık yeni bir Avrupa fırlatma stratejisi geliştirilmesi gerektiğini vurguladı. Breton, ""Avrupa'nın, kendisini uzay tabanlı bir bağlantı altyapısı ile donatması gerektiğini düşünüyorum."" dedi. Bu alandaki düzenleme teklifini yakın zamanda sunacağını bildiren Breton, ayrıca startupları ve uzay inovasyonunu desteklemek için 1 milyar euroluk yeni bir Avrupa Uzay Fonu başlatacaklarını açıkladı."
342,Perseverance'tan yeni keşif: Mars’ta yaşam olabilir,NASA'nın uzaydaki çalışmaları sürüyor. Kızıl Gezegen'deki uzay aracı Perseverance mor kayaçlar keşfetti. Evrenin oluşumuna ışık tutmak için uzaydaki yolculuğuna başlayan dünyanın en büyük ve gelişmiş uzay teleskobu James Webb son durağına ulaştı.,Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/perseverancetan-yeni-kesif-marsta-yasam-olabilir-648548.html,"NASA'nın Kızıl Gezegen'e gönderdiği ve geçen yıl Şubat ayında Mars'a ulaşan uzay aracı Perseverance'ın son keşfi bilim dünyasında heyecan uyandırdı. Araç, mor kayaçlar buldu. Mikroskobik canlıların daha önce dünyada kayaçlar üzerinde renkli izler oluşturduğunu hatırlatan bilim insanları, bu mor izlerin de Mars'ta yaşamın kanıtı olabileceğini ifade ediyor.   Uzaydaki bir başka görevli James Webb de son durağında NASA, James Webb teleskobunun planlanan konuma ulaştığını ""Evrenin gizemlerini ortaya çıkarmaya bir adım daha yaklaştık."" sözleriyle duyurdu. Teleskobun yerleştiği konum hem güneşin hem de dünyanın çekimine kapılmayacağı bir nokta.   Göreve yaz aylarında başlayacak Karanlık tarafında ısının sıfırın altında 225 santigrad derece olduğu teleskobun yaz aylarında göreve başlaması planlanıyor.   James Webb teleskobu, yaklaşık 13 buçuk milyon yıl önce gerçekleşen Büyük Patlama'dan sonra galaksilerin nasıl oluştuğunu çözebilmek için veri toplayacak. 7 tonluk uzay teleskobu, 25 Aralık 2021'de Fransız Guyanası'nda yer alan Kourou Uzay Üssü'nden, fırlatılmıştı."
343,NASA'dan sıra dışı keşif: Üretken kara delik keşfedildi,"Kara delikler, yıldızları yuttukları için genelde yıkıcı unsurlar olarak bilinirler. Ama NASA bu algıyı değiştirecek bir tespitte bulundu, üretken bir kara delik keşfetti.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nasadan-sira-disi-kesif-uretken-kara-delik-kesfedildi-647660.html,"Amerikan Havacılık ve Uzay Dairesi'nin Hubble Uzay Teleskobu, 30 milyon ışık yılı uzaklıktaki Henize 2-10 olarak bilinen galakside yeni bir kara delik tespit etti.

Ancak bu kara delik, bilinenlerden farklı...

Daha önce keşfedilen diğer kara delikler gibi yıldızları yutmadığı, aksine yıldız doğurduğu fark edildi. Kara delikler üretken de olabilir

Daha büyük galaksilerde kara deliğe doğru çekilen maddelerin, kara deliğin manyetik alanları tarafından parçalandığı biliniyor.

Bu keşif kara deliklerin bilindiği gibi yalnızca yıkıcı değil, aynı zamanda üretken olabileceğini gösteriyor.

Ayrıca süper kütleli kara deliklerin nereden geldiğinin anlaşılması açısından da önem taşıyor."
344,"Çin uydusu, Rus uydusunun parçasıyla çarpışma tehlikesi atlattı","Çin'in dünya yörüngesindeki bilimsel gözlem uydusu, Rusya'nın geçen yıl füze ile vurarak parçaladığı eski istihbarat uydusundan arta kalan enkaz parçasıyla çarpışma tehlikesi yaşadı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/cin-uydusu-rus-uydusunun-parcasiyla-carpisma-tehlikesi-atlatti-647084.html,"Çin Ulusal Uzay İdaresinden (CNSA) yapılan açıklamada, enkaz parçasının Tsinghua Bilim Uydusu'nun 14,5 metre yakınından geçtiği ifade edildi. Açıklamada, enkaz parçasının Rusya'nın 15 Ekim 2021'de füze ile vurduğu eski Sovyet istihbarat uydusuna ait olduğunun tahmin edildiği belirtildi. Diğer uydular için de tehlike Rusya'nın füzeyle hedef alarak parçaladığı uydunun yörüngede başıboş hareket eden bin 500 parça uzay enkazına neden olduğunu kaydeden CNSA, enkazın gelecekte de uydular için tehlike arz edeceğine dikkat çekti. CNSA Direktör Yardımcısı ve uzay enkazı alanında uzman Liu CingLiu, ""Enkaz parçaları tehlikeli şekilde yaklaştığında çarpışmadan kaçınmak için uydularla derhal temas kurup manevra yaptırmamız gerek. Şimdilik bulabildiğimiz en pratik çözüm bu"" ifadelerini kullandı. Rusya'nın füze denemesi ABD tarafından eleştirilmiş, Dışişleri Bakanı Anthony Blinken, ""sorumsuzca bir hareket"" olarak nitelemişti. Uluslararası Uzay İstasyonu NASA Program Direktörü Robyn Gatens, füzeyle vurulan uydudan arta kalan enkazın istasyona ve orada görev yapan astronotlara yönelik tehdidi artırdığına dikkat çekmişti. Binlerce parça yörüngede dolaşıyor Radar takip sistemlerinden elde edilen veriler, yörüngede 10 santimetreden büyük yaklaşık 23 bin insan yapımı nesnenin dolaştığını gösteriyor. Ayrıca radarla takibi mümkün olmayan, 1 santimetre ile 10 santimetre arasındaki 500 binden fazla parçanın da Dünya çevresinde hareket ettiği öngörülüyor. Dünya yörüngesinde yüksek hızda dolaşan, bilim insanları tarafından ""uzay enkazı"" veya ""yörünge kalıntıları"" olarak adlandırılan insan eseri kalıntılar, uydulara risk oluşturuyor."
345,"Uzay gözlemciliğinde ""uydu kirliliği"" tehdidi","Gök bilimciler, neredeyse 5 uzay fotoğrafından 1'inde kadraja yansıyan alçak yörünge uydularından şikayetçi. Bu uydular, yakın gelecekte asteroidlerin gözlemlenmesinde sorun oluşturabilir.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/uzay-gozlemciliginde-uydu-kirliligi-tehdidi-646628.html,"Yakın tarihli bir araştırmada, SpaceX gibi şirketlerin ticari uydularındaki artışın alçak yörüngeyi kirlettiğine ve bunun da uzay fotoğrafçılığını etkilediğine dikkat çekildi. Astrofizik Dergi Mektupları adlı yayında, şirketin Starlink gibi uydu programlarının, ciddi sayıdaki karanlık fotoğrafta parlak çizgilerin oluşmasına neden olduğu vurgulandı. Söz konusu çizgiler 2019 yılında fotoğrafların yüzde 0,5'inden daha az bir oranda görülürken, Ağustos 2021'de bu oran yüzde 18'e kadar yükseldi. Bu da yaklaşık her 5 fotoğraftan 1'inde uydu görülmesi anlamına geliyor.     Asteroidler gözden kaçırılabilir Araştırmacılar, uyduların, asteroidleri ve kuyruklu yıldızları takip etmek için yapılan gözlem faaliyetini olumsuz etkilediğini belirtiyor. SpaceX CEO'su Elon Musk, pazar günü yaptığı açıklamada, bin 469 Starlink uydusunun şu anda alçak yörüngede aktif olduğunu söylemişti. Bunun haricinde, bir rapora göre yaklaşık 8 bin uydu Dünya'nın etrafında dönmeye devam ediyor."
346,NASA'nın aracı Mars'ta karbon izi buldu,ABD Havacılık ve Uzay Ajansı'nın gezginci keşif aracı Curiosity Mars'ta karbon izine rastladı.,Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nasanin-araci-marsta-karbon-izi-buldu-646534.html,"ABD Havacılık ve Uzay Ajansı'nın (NASA) uzay aracı Curiosity'nin topladığı tortu örnekleri, Kızıl Gezegen'de karbonun varlığını ortaya koydu. Bunun, gezegende daha önce var olan muhtemel yaşamı işaret edebileceği belirtildi. Karbon döngüsü ve yaşam Karbon, Dünya'daki yaşamın temeli olarak biliniyor ve karbon döngüsü, karbon atomlarının geri dönüşümünün doğal sürecini işaret ediyor. Gezegenimizde, karbon atomları atmosferden toprağa ve topraktan geri atmosfere ulaşırken bir döngüden geçiyor. ABD Ulusal Okyanus ve Atmosfer İdaresine (NOAA) göre karbonumuzun çoğu kayalarda ve tortularda yer alıyor; kalanı ise okyanuslarda atmosferde ve organizmalarda bulunuyor.   Dünya'daki karbon atomlarının geri dönüşüm döngüleriyle biyolojik yaşamı göstermesi, araştırmacıların Mars'ta yaşam olup olmadığını saptamasında yardımcı olabilir. NASA'nın keşif aracı Curiosity, Ağustos 2012'de Kızıl Gezegen'deki Gale Krateri'ne iniş yapmıştı. "
347,NATO kapsayıcı uzay politikasını açıkladı,"NATO, uzay tehditlerinin, ittifakın 5'inci maddesinin uygulanmasına yol açabileceğini bildirdi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/nato-kapsayici-uzay-politikasini-acikladi-646205.html,"Kapsamlı Uzay Politikası'nı pazartesi günü kamuoyuyla paylaşan NATO, üyelerinin güvenliği ve refahı için uzayın ""giderek daha önemli"" hale geldiğini bildirdi. Uzayın tarımdan ulaşıma, bilimden haberleşmeye kadar birçok alanda katkı sağladığına dikkat çekildi. Ancak bunun yanında, uzay tehditleri de politika metnine konu edinildi. Geçen yıl Brüksel Zirvesi'nde müttefiklerin, uzayda ya da uzay kaynaklı yapılacak saldırıların açık bir ""meydan okuma"" olacağı konusunda hemfikir olduğu hatırlatıldı ve bu bağlamda NATO'nun 5'inci maddesinin uygulanabileceği tekraren vurgulandı. NATO, uzayı 2019 yılında ""operasyonel alan"" ilan etmişti. Aynı yıl ABD, Uzay Kuvvetleri'ni ayrı bir askeri birim olarak kurdu.   NATO’nun 5’inci maddesi nedir? Bu maddeye göre NATO’ya üye herhangi bir ülkeye saldırı olduğu takdirde, bu saldırı tüm NATO üyesi ülkelere yapılmış sayılıyor. 5’inci madde şöyle: “Taraflar, Kuzey Amerika'da veya Avrupa'da içlerinden bir veya daha çoğuna yöneltilecek silahlı bir saldırının hepsine yöneltilmiş bir saldırı olarak değerlendirileceği ve eğer böyle bir saldın olursa BM Yasası'nın 51. Maddesinde tanınan bireysel ya da toplu öz savunma hakkını kullanarak, Kuzey Atlantik bölgesinde güvenliği sağlamak ve korumak için bireysel olarak ve diğerleri ile birlikte, silahlı kuvvet kullanımı da dahil olmak üzere gerekli görülen eylemlerde bulunarak saldırıya uğrayan taraf ya da taraflara yardımcı olacakları konusunda anlaşmışlardır. Böylesi herhangi bir saldırı ve bunun sonucu olarak alınan bütün önlemler derhal Güvenlik Konseyi'ne bildirilecektir. Güvenlik Konseyi, uluslararası barış ve güvenliği sağlamak ve korumak için gerekli önlemleri aldığı zaman, bu önlemlere son verilecektir.”"
348,Dev ötegezegen Amerikan futbolu topuna benziyor,Bilim insanları ilk kez 7 yıl önce tespit edilen dev ötegezegenin şeklinin küreden çok Amerikan futbolu topuna benzediğini tespit etti. Gezegenin şeklinin büyük gelgitler sebebiyle böyle olduğu düşünülüyor.,Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/dev-otegezegen-amerikan-futbolu-topuna-benziyor-644516.html,"Dünya’dan yaklaşık 1225 ışık yılı uzaklıkta bulunan, ""WASP-103b"" olarak adlandırılan gezegen ilk defa 2014’te tespit edildi, Hubble ve Spitzer uzay teleskoplarıyla gözlemlendi. Astronomlar, WASP-103b’yi, potansiyel olarak yaşanabilir gezegenleri araştıran İsviçre ve Avrupa Uzay Ajansı Ötegezegen Tanımlama Uydusu (CHEOPS) misyonuyla başka bir perspektiften gözlemlemek istedi. Bilim insanları, 2019’da uzaya gönderilen CHEOPS uydusunun WASP-103b'yi yıldızının önünden geçerken gözlemlemesi sayesinde, ötegezegenin Amerikan futbol topuna benzeyen şeklini keşfetti. Jüpiterin 2 katı Keşifle ilgili olarak Astronomy ve Astrophysics dergisinde yayımlanan makalede, WASP-103b'nin yıldızına Dünya'nın Güneş'e olan yakınlığından 50 kat daha yakın olması nedeniyle gezegende çok büyük gelgitler oluştuğundan şüphelenildiği, gezegenin farklı şeklinin büyük ihtimalle bundan kaynaklandığı ifade edildi. Jüpiter'in 2 katı büyüklüğündeki gaz devi WASP-103b, yıldızı etrafındaki yörüngesini yaklaşık 1 Dünya gününde tamamlıyor. Astronomlar, WASP-103b'nin normalde bu büyüklükte ve yıldızına bu kadar yakınlıktaki bir gezegenin zamanla yıldızına daha da yaklaşarak yutulması ilkesine de ters davranarak yıldızından uzaklaştığını söylüyor. Hubble Uzay Teleskobu, daha önce WASP-121b olarak adlandırılan bir gezegenin şeklinin yıldızının aşırı sıcaklığı ve yoğun çekim gücü nedeniyle Amerikan futbol topuna benzediğini keşfetmişti."
349,Dev asteroid Dünya'nın yakınından geçecek,"Bir kilometre uzunluğunda, ""potansiyel tehlikeli asteroid"" sınıfındaki gök cisminin gelecek hafta Dünya'nın yakınından geçmesi bekleniyor.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/dev-asteroid-dunyanin-yakinindan-gececek-642009.html,"ABD'deki Empire State Binası'nın yaklaşık 2,5 katı uzunluğundaki, ""(7482) 1994 PC1"" adıyla bilinen asteroid, tahminen Dünya'ya 1,93 milyon kilometre mesafeden geçiş yapacak. Ay'dan 5,15 kat uzak bu mesafeden gerçekleşmesi beklenen geçişin güvenlik tehlikesi oluşturmayacağı belirtiliyor. Geçiş mesafesine yönelik hesaplamalar 133 kilometreye kadar bir sapmayla hesaplanabiliyor. ""(7482) 1994 PC1"", ilk kez 1994 yılında gök bilimci Robert McNaught tarafından Avustralya'daki gözlemevinde keşfedilmişti."
350,James Webb Uzay Teleskobu'nun Güneş kalkanı tamamen açıldı,"ABD Havacılık ve Uzay Ajansı, James Webb Uzay Teleskobu'nun tenis kortu büyüklüğündeki Güneş kalkanının tamamen açıldığını bildirdi.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/james-webb-uzay-teleskobunun-gunes-kalkani-tamamen-acildi-641995.html,"21 metre uzunluğundaki uçurtma şeklindeki aparat, bir şemsiye görevi görerek teleskobun aletlerinin gölgede tutulmasını sağlıyor. Bu şekilde, uzak noktalardan gelen zayıf kızılötesi sinyaller algılanabiliyor. Güneş kalkanındaki toplam 5 katman, iki gün boyunca teker teker açıldı. Katmanlar, birlikte çalışarak 1 milyon SPF (Güneş'ten koruma faktörü) sağlıyor. Dünya dışı yaşamın peşinde James Webb, gözlem süresinin yüzde 50'sinden fazlasını oluşturacak olan iki temel bilimsel misyona sahip. İlk olarak Büyük Patlama'dan sadece birkaç yüz milyon yıl sonrasına bakılacak ve kozmik tarihin erken evreleri keşfedilecek. İlk yıldızların ve galaksilerin nasıl oluştuğu ve zaman içinde nasıl geliştikleri gözlenecek. İkinci büyük hedef, Güneş sistemi dışındaki gezegenler anlamına gelen ötegezegenlerin keşfi. Ayrıca, bu gezegenlerin atmosferlerini incelenecek yaşam potansiyeli de araştırılacak."
351,"Çin, Mars'ın yeni fotoğraflarını paylaştı","Çin’in Mars keşif aracı ""Tianwen-1"" Kızıl Gezegen'den yeni fotoğraflar paylaştı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/cin-marsin-yeni-fotograflarini-paylasti-641606.html,"Yılbaşı dolayısıyla paylaşılan yeni görüntüler, Tianwen-1'e yerleştirilen küçük bir kamera tarafından kaydedildi. Fotoğraflarda Mars'ın kuzey buz örtüsü görüldü.   Çin Ulusal Uzay İdaresi (CNSA) uzay aracının Dünya'ya yaklaşık 350 milyon kilometre mesafede olduğunu bildirdi.   CNSA ayrıca, Mars yüzeyinde çekilen daha tanıdık bir fotoğrafı da yayımladı.   Tianwen-1, Şubat 2021'den beri Mars'ın yörüngesinde görev yapıyor."
352,Rus bilim insanlarından 2029 yılı için gök taşı uyarısı,"Rus bilim insanları, Apofis isimli bir gök taşının 13 Nisan 2029'da Dünya’ya yakın bir konumdan geçeceğini ve bunun büyük bir tehlike oluşturduğunu iddia etti.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/rus-bilim-insanlarindan-2029-yili-icin-gok-tasi-uyarisi-641279.html,"Rusya Acil Durumlar Bakanlığı’na bağlı Sivil Savunma ve Acil Durumlar Araştırma Enstitüsü'nden bazı bilim insanları, 13 Nisan 2029 tarihinde Apofis isimli bir gök taşının Dünya’ya çok yakın bir konumdan geçeceğini öne sürdü. Bilim insanları, gök taşının Dünya’ya 35 bin 700 kilometre mesafeden ve tahminen saniyede 7,42 kilometre hızla teğet geçebileceğini aktarırken, bunun Dünya’ya çarpması durumunda ise büyük bir yıkıma yol açabileceğini belirtti. Dünya'nın yörüngesindeki birçok uydu yeryüzünden 36 bin kilometre uzaklıkta bulunurken, Apofis’in Dünya'yı teğet geçtiği sırada bu uydulardan daha yakın bir konumda olması bekleniyor. Potansiyel etkisi çok büyük Rus bilim insanları, ""Gök taşının düştüğü yerden 10 kilometre mesafede 6,5 büyüklüğünde deprem hissedilecek, rüzgar hızı saniyede en az 790 metre olacak. Apofis eğer Dünya’ya çarparsa bin 717 megaton enerji ortaya çıkacak. Bu rakam, 1961’de test edilen dünyanın en güçlü Sovyet termonükleer bombasının patlamasından sonra ortaya çıkan enerjiden 30 kat daha fazla."" ifadelerini kullandı. Ağırlığı 27 milyon ton Apofis’in 325 metre genişliğinde ve 27 milyon ton ağırlığında olduğu belirtilerek, 2004 yılında keşfedildiği aktarıldı. Geçtiğimiz günlerde İngiliz basını, NASA verilerine dayanarak, ""2013 YD48"" ve ""7482 YD48"" gök taşlarının Dünya’ya yaklaştığını duyurmuştu. Haberlerde, ""2013 YD48"" gök taşının 11 Ocak'ta, diğer gök taşının ise 18 Ocak tarihinde Dünya'ya yakın bir noktadan geçeceği aktarılmıştı."
353,İran nükleer müzakereler sürerken uzaya roket fırlattı,"İran, Avusturya'daki nükleer müzakereler devam ederken, uydu taşıyıcı Simurg roketi ile 3 araştırma cihazını uzaya fırlattığını duyurdu.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/iran-nukleer-muzakereler-surerken-uzaya-roket-firlatti-640473.html,"İran Savunma Bakanlığı Uzay Birimi Sözcüsü Ahmed Hüseyni, uydu taşıyıcının 3 araştırma cihazını ilk defa 470 kilometre yükseğe çıkardığını ifade etti. Hüseyni, önceki 3 denemesi başarısız olan roketin saniyede 7 bin 350 metre hızla gittiğini ve fırlatmanın başarıyla sonuçlandığını söyledi. Avusturya'nın başkenti Viyana'da nükleer müzakereler devam ettiği ve taraflar olumlu mesajlar verdiği esnada uzaya roketin fırlatılması dikkati çekti."
354,Binlerce görüntünün analizi sonuçlandı: 70 Haydut gezegen tespit edildi,"Avrupa Güney Gözlemevi, Samanyolu Galaksisi'nde yörüngesi olmayan en az 70 gezegenin tespit edildiğini duyurdu. ""Haydut"" olarak adlandırılan bu gezegenlerle ilgili araştırma Nature Astronomy dergisinde yayımlandı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/binlerce-goruntunun-analizi-sonuclandi-70-haydut-gezegen-tespit-edildi-638922.html,"Avrupa Güney Gözlemevi teleskopları, on binlerce fotoğraf kaydetti. Samanyolu Galaksisi'nde 170 olası gezegen belirlendi. İncelenen fotoğraflarda en az 70'inin ""Haydut gezegen"" yani belirli bir yörüngesi olmayan gezegen olduğu belirlendi. Gökbilimciler, başka bir gezegeni genellikle bir yıldızın önünden geçerken gözlemleyebiliyor. ""Haydut gezegenlerin gözlenmeleri zor"" Dünya ve yıldız arasına giren gezegen, söz konusu yıldızın yaydığı ışığı engelleyerek bir karartı oluşturuyor. Bu karartı da o bölgede bir gezegen olduğunu gösteriyor. Haydut gezegenler bir yıldızın yörüngesinde olmadıkları için gözlemlenmeleri zorlaşıyor. Bu araştırma için gezegenlerin oluştuğu andan bu yana yaydığı zayıf radyasyon izlerine odaklanıldı. Gökyüzünün geniş bir alanında, milyonlarca kaynağın minik hareketleri, renkleri ve parlaklıkları ölçüldü. Bu ölçümler de bölgedeki en soluk nesnelerin yani ""haydut"" gezegenlerin tanımlanmasını sağladı. "
355,İnsanoğlunun uzaydaki en uzun yolculuğu başlıyor,"Şimdiye kadar yapılmış en güçlü uzay teleskopu James Webb, 25 Aralık'ta yola çıkacak. Peki bu teleskop nasıl çalışıyor, ne kadar yol gidecek ve uzayın hangi sırlarını keşfedecek? Cevaplar haberimizde.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/insanoglunun-uzaydaki-en-uzun-yolculugu-basliyor-637702.html,"James Webb Uzay Teleskobu, onlarca yıl bekledikten sonra nihayet ayın son haftasında fırlatılacak. NASa, daha önce çok kez ertelenen fırlatmanın 25 Aralık'ta gerçekleşeceğini açıkladı. Ancak hava durumu uçuş tarihini yeniden değiştirebilir. Bu mühendislik harikası, 13 milyar yıl geriye bakarak Evren hakkındaki temel soruları yanıtlamaya yardımcı olacak.   Hubble Uzay Teleskobu'nun yerini alacak Teleskop ismini NASA'nın eski yöneticilerinden James Webb'den alıyor. Son teknolojiyle geliştirilen teleskop, 1990'dan beri yörüngedeki görevini sürdüren ve çeşitli gök cisimlerinin eşsiz görüntülerini kaydeden emektar Hubble Uzay Teleskobu'nun yerini alacak. Teleskopun merkez parçası, 6,5 metre genişliğinde. Altınla kaplanmış berilyumdan yapılan, 18 küçük altıgen aynadan oluşuyor. Bu parçalar, evrenin en uzak noktalarından gelen kızılötesi ışığı yansıtmak için optimize edildi.   Dünya'dan 1,5 milyon kilometre uzağa gidecek Projede 10 binden fazla kişi çalıştı. bütçesiyse giderek artarak, yaklaşık 10 milyar dolara ulaştı. Yapımı yaklaşık 20 yıl sürdü ve NASA'nın en uzun süreli projelerinden biri oldu.

James Webb, Avrupa Uzay Ajansı'nın geliştirdiği Ariane 5 adlı kargo roketlerinden biriyle fırlatılacak. Teleskop 30 günlük bir yolculuğun ardından Dünya'dan 1,5 milyon kilometre uzaktaki L2 noktasına konuşlandırılacak.   Bu da aracın gezegene Ay'dan 4 kat daha uzak olacağı anlamına geliyor. Fırlatma Guyana Uzay Merkezi tesisinde gerçekleşecek. Teleskobu NASA, Avrupa Uzay Ajansı ve Kanada Uzay Ajansı birlikte işletecek. 10 bin kişi tarafından verilen emek, 20 yıllık bir çalışma ve harcanan 10 milyar dolar. Peki tüm bu çaba ne için? James Webb hangi sorulara cevap verecek?   Dünya dışı yaşamın peşinde...

James Webb, gözlem süresinin yüzde 50'sinden fazlasını oluşturacak olan iki temel bilimsel misyona sahip. İlk olarak büyük patlamadan sadece birkaç yüz milyon yıl sonrasına bakılacak ve kozmik tarihin erken evreleri keşfedilecek. İlk yıldızların ve galaksilerin nasıl oluştuğu ve zaman içinde nasıl geliştikleri gözlenecek. İkinci büyük hedef, güneş sistemi dışındaki gezegenler anlamına gelen ötegezegenlerin keşfi. Ayrıca, bu gezegenlerin atmosferlerini incelenecek yaşam potansiyeli de araştırılacak.   Fırlatma TRT Haber'de canlı yayınlanacak Özetle James Webb, evrendeki geçmişin sırlarını keşfetmeye çalışacak ve potansiyel yaşamların peşine düşecek. Bu görev, kötü niyetli uzaylıları harekete geçirmezse, uzaydaki yerimiz hakkındaki sorulara cevap verecek.
Uzay teleskopunun fırlatıldığı o anları TRT Haber’in sosyal medyalarından takip edebilirsiniz. Grafik: Hafize Yurt/TRT Haber
 "
356,James Webb Uzay Teleskobu'nun seferi yine ertelendi,"Amerikan Ulusal Havacılık ve Uzay Dairesi, James Webb Uzay Teleskobu'nun fırlatma tarihini, olumsuz hava koşulları nedeniyle 1 gün erteleyerek 25 Aralık'a aldı.",Dünya Dışı,https://www.trthaber.com/haber/dunya-disi/james-webb-uzay-teleskobunun-seferi-yine-ertelendi-637833.html,
