,Başlık,İçerik,Kategori
588,Erzurum’da 357 şehit ailesine vefa projesi,"Erzurum Aile ve Sosyal Hizmetler İl Müdürlüğü tarafından başlatılan 'Aziz Hatıralarımıza Vefa Projesi' kapsamında Engelsiz Yaşam Bakım ve Rehabilitasyon Merkezindeki atölyede 25 özel gereksinimli birey ve 50 korunmaya muhtaç çocuğun, 357 şehit anısına hazırladığı çini plaketler, ailelerine verildi.",Güncel
589,Niğde’de 18 Mart Çanakkale Zaferi'nin Tarihsel Süreci Konferansı verildi,Niğde’de 18 Mart Çanakkale Zaferi'nin Tarihsel Süreci Konferansı ve Çanakkale Zaferi Temalı Müzik programı gerçekleştirildi.,Güncel
590,Çankırı’da aranan 105 kişi yakalandı,"Çankırı’da polis ve jandarma ekipleri tarafından gerçekleştirilen denetimlerde çok sayıda uyuşturucu madde ele geçirilirken, çeşitli suçlardan aranan 105 şahıs yakalandı.",Güncel
591,Sakarya'nın iki aylık ihracatı 1 milyar dolara yaklaştı,"Türkiye'nin otomotiv ihracatında başı çeken illerden Sakarya, yılın ilk iki ayında 943 milyon 556 bin dolarlık ihracat gerçekleştirdi.",Güncel
592,Sahur sofralarının olmazsa olmazı: Tandır Ketesi,"Erzincan’ın yöresel lezzetlerinden olan, kavrulmuş un ve yağlı hamurdan yapılan tandır ketesi, tok tutması nedeniyle özellikle sahur sofralarından eksik olmuyor.",Güncel
593,Afyonkarahisar'da 3 şüpheli gözaltına alındı,Afyonkarahisar'ın Sinanpaşa ilçesinde araçlarında sentetik hap ele geçirilen 3 şüpheli gözaltına alındı.,Güncel
594,Otomobilin devrilmesi sonucu 1 kişi hayatını kaybetti,"Isparta'nın Gelendost ilçesinde otomobilin devrilmesi sonucu 1 kişi hayatını kaybetti, 2 kişi ağır yaralandı.",Güncel
595,Düzce’de hayvancılığa destek,Düzce’de Yonca Üretiminin Geliştirilmesi Projesiyle 136 çiftçiye yüzde 25 çiftçi katkılı bin 238 dekar alan için 6 bin 190 kilo yonca tohumu Düzce İl Tarım ve Orman Müdürlüğünde yapılan törenle dağıtıldı.,Güncel
596,Ardahan'da başarılı öğrenciler ödüllendirildi,Çıldır İlçe Müftülüğü tarafından düzenlenen güzel şiir okuma ve resim yarışmasında dereceye girenlere ödülleri verildi,Güncel
597,Nevşehir'de bir iş yerinde yangın çıktı,"Nevşehir'de bir iş merkezinin 2'nci katındaki ofisinde çıkan yangın, itfaiye ekiplerince söndürüldü.",Güncel
598,Çanakkale'de 84 kaçak göçmen ile 2 organizatör şüphelisi yakalandı,"Çanakkale'nin Gelibolu ilçesinde jandarma ve Sahil Güvenlik ekiplerinin bir balıkçı teknesine düzenlediği operasyonda, 84 kaçak göçmen ile Özbekistan uyruklu 2 organizatör şüphelisi yakalandı.",Güncel
599,Samsun merkezli silah kaçakçılığı operasyonunda 5 zanlı yakalandı,Samsun merkezli 4 ilde düzenlenen silah kaçakçılığı operasyonunda 5 şüpheli gözaltına alındı.,Güncel
600,Karabük'te jandarmadan uyuşturucu operasyonu,"Karabük İl Jandarma Komutanlığı ekiplerince yol kontrolü sırasında durdurulan otomobilde, çok sayıda uyuşturucu hap ele geçirildi.",Güncel
601,Kocaeli'de yeni alınan 10 tramvaydan 2'si törenle raya indirildi,Kocaeli Büyükşehir Belediyesince alınan 10 yeni tramvaydan 2'si törenle raya indirildi.,Güncel
602,Niğde için `zirai don` uyarısı,Niğde Valiliği 5 gün etkili olması beklenen zirai don hadisesine karşı vatandaşları uyardı.,Güncel
603,Kastamonu'da uyuşturucu operasyonunda 2 şüpheli yakalandı,Kastamonu'da düzenlenen uyuşturucu operasyonunda 2 kişi yakalandı.,Güncel
604,Balıkesir'in kırsal mahallesinde her ramazan kapı kapı iftar yemeği ikram ediliyor,"Sındırgı ilçesi kırsal Cüneyt Mahallesi'nde, yıllar önce başlatılan iftar ikramı sürdürülüyor. Yaşlı nüfusun ağırlıklı olduğu mahallede, sakinler, gelenekselleşen ramazan ikramı uygulamasıyla kapılarına kadar getirilen yemeklerle oruçlarını açıyor.",Güncel
605,Havaya ateş açıp sosyal medyaya yükleyen şahıslar yakalandı,Aksaray’da mahallede tabancayla havaya ateş açan ve sonrasında sosyal medyaya görüntüsünü yükleyen 2 kişi jandarmanın operasyonuyla yakalandı.,Güncel
606,Antalya'daki turistik tekneler yaz sezonu için gün sayıyor,"Antalya'da kış aylarında marinalara çekilen ya da bakım ve onarımdan geçirilen turistik yatlar ile tekneler, konuklarını eşsiz koylarla buluşturmak için gün sayıyor.",Güncel
607,Kırıkkale'de 84 araç trafikten men edildi,Kırıkkale'de son bir haftadaki trafik denetimlerinde 84 araç trafikten men edildi.,Güncel
608,Batman'da şiddetli yağış sele neden oldu,Batman'ın Sason ilçesinde etkili olan şiddetli yağış kısa sürede sele neden oldu.,Güncel
609,Pakistan'da maden ocağındaki patlamada 12 kişi öldü,Pakistan'ın Belucistan eyaletinde maden ocağında meydana gelen patlamada 12 kişi yaşamını yitirdi.,Güncel
610,Çekerek'te ilkokulda akıl ve zeka oyunları turnuvası düzenlendi,Yozgat'ın Çekerek ilçesinde Akbay İlkokulu'nda öğrenciler arası akıl ve zeka oyunları turnuvası düzenlendi.,Güncel
611,Kars’ta metruk binalar tek tek yıkılıyor,Kars’ta metruk binalar tek tek yıkılıyor. Kars Belediye Başkanlığı kentte bulunan ve kullanılmayan metruk binaların yıkımlarını sürdürüyor.,Güncel
612,Munzur Üniversitesi reyhan fidanlarını vatandaşlara ücretsiz dağıtacak,"Munzur Üniversitesi ile Elazığ Orman Bölge Müdürlüğü arasında imzalanan protokolle, reyhan fidanları Tunceli’de köylerde yaşayan vatandaşlara ücretsiz dağıtılacak.",Güncel
613,Ardahan-Ardanuç karayolunda yoğun kar mesaisi,"Kar ve tipi nedeniyle 4,5 aydır kapalı bulunan Ardahan-Ardanuç karayolunun ulaşıma açılması için Bilbilan Geçidi bölgesinde karla mücadele çalışması başlatıldı.",Güncel
614,"Elazığ'da 2 otomobil çarpıştı, 4 kişi yaralandı",Elazığ'da 2 otomobilin çarpışması sonucu 4 kişi yaralandı.,Güncel
615,Tarihi saray sis ve kara gömüldü,Ağrı’da dün gece başlayan kar yağışı sabah saatlerinde devam etti. Bahar ayının gelmesiyle birlikte güzel hava beklenirken Ağrı yeniden beyaza büründü.,Güncel
616,Bolu'da yanan ormanlık alana 269 bin fidan dikildi,"Bolu'nun Göynük ilçesinde, 7 yıl önce ormanlık alanda çıkan yangının ardından bölgenin ağaçlandırılması için başlatılan çalışmalar kapsamında bugüne kadar peyderpey 269 bin fidan dikildi.",Güncel
617,Rize'de Kültür Çarşısı Projesi'nin temeli atıldı,"Rize Belediyesince hayata geçilecek ""Kültür Çarşısı Projesi""nin temeli atıldı.",Güncel
618,30 yıl sonra bel ağrısından kurtuldu,"Gümüşhane’de yaşayan 63 yaşındaki Alime Topuz, doktorların 30 yıl boyunca çok riskli diyerek ameliyat etmediği bel fıtığı ve bel eğriliği rahatsızlığından Gümüşhane Devlet Hastanesi’nde gerçekleştirilen operasyonla kurtuldu.",Güncel
619,Kamu Başdenetçisi Malkoç Ordu'da konferansa katıldı,"Kamu Başdenetçisi Şeref Malkoç, her alandaki gelişmelerin yanı sıra özellikle Türkiye'de hak arama kültürü konusunda da muazzam adımlar atıldığını söyledi.",Güncel
620,Bayburt’taki araç sayısı 17 bin 539 oldu,Bayburt’ta trafiğe kayıtlı araç sayısı şubat ayı sonu itibarıyla 17 bin 539 oldu.,Güncel
621,Zonguldak'ta Gaziler öğrencilerle bir araya geldi,"Zonguldak'ta gaziler, vatan ve kahramanlık buluşmaları etkinliğinde öğrencilerle bir araya geldi.",Güncel
622,Eskişehir'de yakalanan iki hırsızlık şüphelisi tutuklandı,Eskişehir'de hırsızlık yaptıkları iddiasıyla gözaltına alınan iki zanlı tutuklandı.,Güncel
623,Seyyid Harun Veli Çevre Düzenlemesi'nin ikinci etabı açıldı,Konya Büyükşehir Belediyesi ile Seydişehir Belediyesi'nin projelendirdiği Tarihi Merkez Seyyid Harun Veli Çevre Düzenlemesi'nin ikinci etabının açılışı gerçekleştirildi.,Güncel
624,Sinop'ta trafik kazası: 2 yaralı,Sinop'un Gerze ilçesinde motosikletle otomobilin çarpışması sonucu 2 kişi yaralandı.,Güncel
625,Bingöllü şehidin dede evine Türk bayrağı asıldı,"Pençe-Kilit Harekatı bölgesinde bölücü terör örgütü mensupları ile çıkan çatışmada şehit olan Bingöllü Tabip Teğmen Hulusi Elçi’nin ailesine acı haber verildi, dedesinin evine Türk bayrağı asıldı.",Güncel
626,Tokat'ta aile ve toplum sağlığı merkezinin açılışı yapıldı,Tokat'ın Almus ilçesinde yapılan aile ve toplum sağlığı merkezi törenle açıldı.,Güncel
627,Bitlis’te sağanak yağışla bir taş ev yıkıldı,Bitlis’te günlerdir etkili olan sağanak yağış nedeniyle bir taş ev yıkıldı.,Güncel
628,Akhisar'da sahte zeytinyağı ve sıvı gübre ele geçirildi,"Manisa'nın Akhisar ilçesinde düzenlenen operasyonda, sahte zeytinyağı ve sıvı gübre ele geçirildi.",Güncel
629,Van'da kar yağışı hayatı olumsuz etkiledi,"Van'da dünden bu yana etkili olan sağanak ve kar nedeniyle ulaşımda aksama yaşandı, bazı ev ve iş yerlerini su bastı.",Güncel
630,Kilis'te otomobil ile motosikletin çarpıştığı kazada 3 kişi yaralandı,Kilis'te otomobil ile motosikletin çarpıştığı kazada motosiklette bulunan 3 kişi yaralandı.,Güncel
631,Uşak'ta otomobille çarpışan motosiklet sürücüsü ağır yaralandı,Uşak'ta otomobille çarpışan motosikletin sürücüsü ağır yaralandı.,Güncel
632,Amasya’da çiftçilere ayçiçeği ve nohut tohumları dağıtıldı,"Amasya’da kuru tarım alanlarında üretimi çoğaltmak amacıyla yüzde 50’si Tarım ve Orman Bakanlığı hibe desteğiyle ayçiçeği ve nohut tohumları dağıtıldı. Toplam tutarı 7,5 milyon TL olan yağlık ayçiçeği ve nohut tohumları 27 bin 734 dekar araziye ekilecek.",Güncel
633,Cezaevi firarisine yardım eden 4 kişi tutuklandı,Yalova RoRo Limanı'nda cezaevi firarisinin para karşılığında personel giriş kartını kullanıp gemiyle yurt dışına kaçmasını sağlayan 4 kişi tutuklandı.,Güncel
634,Muğla'da kaza yapan Orman İşletme Müdürlüğü aracındaki 3 kişi yaralandı,Muğla'nın Köyceğiz ilçesinde Orman İşletme Müdürlüğü aracının kaza yapması sonucu 3 kişi yaralandı.,Güncel
635,Siirt Valisi Kemal Kızılkaya şehit ailesiyle iftarda bir araya geldi,"Siirt Valisi Kemal Kızılkaya, Siirt'in Eruh ilçesinde şehit ailesine misafir oldu.",Güncel
636,Tekirdağ'da 230 bin makaron ele geçirildi,"Tekirdağ'da polisin düzenlediği operasyonda kaçak tütün ürünleri ele geçirildi, 2 şüpheli gözaltına alındı.",Güncel
637,"Valilikten, miting otobüsüne taş atılmasına ilişkin açıklama","Trabzon Valiliği, Cumhuriyet Halk Partisinin miting otobüsüne taş atılmasıyla ilgili bir kişinin ifadesine başvurulduğunu bildirdi.",Güncel
638,Bekir Bozdağ: Ülkenin daha ileri gideceğine yürekten inanıyoruz,"TBMM Başkanvekili Bekir Bozdağ, ""Biz eserlerle bu ülkenin daha ileri gideceğine yürekten inanıyoruz. Taş üstüne taş koyandan Allah razı olsun. Biz taş üstüne taş koyan ve bunu bereketle taçlandıran anlayışın mensuplarıyız"" dedi.",Güncel
639,Mersin'de tarihi eser niteliğinde 23 obje ele geçirildi,"Mersin'de tarihi eser niteliği taşıdığı değerlendirilen 23 obje ele geçirildi, 5 şüpheli gözaltına alındı.",Güncel
640,Kütahya’da uyuşturucu ticareti şüphelisi 1 kişi tutuklandı,Kütahya’da uyuşturucu ticareti yaptığı iddiasıyla gözaltına alınan zanlı tutuklandı.,Güncel
641,Aydın'da bir kişinin ölü bulunmasına ilişkin gözaltına alınan şüpheli tutuklandı,Aydın'ın Kuşadası ilçesinde bir kişinin ölü bulunmasına ilişkin gözaltına alınan şüpheli tutuklandı.,Güncel
642,Bodrum'da göçmen kaçakçılığı yaptığı iddia edilen 3 zanlı tutuklandı,Muğla'nın Bodrum ilçesinde göçmen kaçakçılığı yaptığı iddiasıyla gözaltına alınan 3 zanlı tutuklandı.,Güncel
643,"Denizli'de şarampole devrilen kamyondaki 1 kişi öldü, 1 kişi yaralandı","Denizli'nin Beyağaç ilçesinde kamyonun şarampole devrilmesi sonucu 1 kişi öldü, 1 kişi yaralandı.",Güncel
644,Şırnak'ta sağanak sonucu debisi yükselen akarsu taştı: Uludere yolu ulaşıma kapandı,"Şırnak'ın Uludere ilçesinde sağanak sonucu debisi yükselen akarsu taştı, Şırnak Uludere kara yolu ulaşıma kapandı.",Güncel
645,Malatya’da bin 700 konut hak sahiplerine teslim edildi,Cumhurbaşkanı Recep Tayyip Erdoğan’ın canlı bağlantısı ile Malatya’da yapımı tamamlanan bin 700 konut hak sahibine kura ile teslime edildi.,Güncel
646,Kayseri'de terör örgütü propagandası yapan 2 zanlı yakalandı,Kayseri'de terör örgütü PKK/KCK propagandası yaptığı tespit edilen 2 şüpheli gözaltına alındı.,Güncel
647,Düzce Üniversitesi'nde fidan dikim etkinliği düzenlendi,"Düzce Üniversitesi'nde (DÜ) ""Orman Haftası"" etkinlikleri kapsamında fidanlar toprakla buluşturuldu.",Güncel
648,Batman’da ''Temel Yenidoğan Bakım Eğitimi'' düzenledi,"Batman İl Sağlık Müdürlüğü, yenidoğan ünitelerindeki personele ''Temel Yenidoğan Bakım Eğitimi'' düzenledi.",Güncel
649,Kırıkkale'de park halindeki otomobil yandı,Kırıkkale'de park halindeki otomobilde çıkan yangın hasara neden oldu.,Güncel
650,Niğde'de down sendromlular için kafe açılacak,"Niğde'de down sendromlu gençler ve özel bireylerin sosyal hayata adapte olmaları için ""Hayat Kahvesi"" hizmete girecek.",Güncel
651,"Kadın kursiyerler, Anadolu motifleriyle işledikleri Yağcıbedir halılarından gelir elde ediyor","Orta Asya'dan göç eden Yörüklerin elde dokuduğu Yağcıbedir halısı geleneğini Sakarya'da yaşatan kadın kursiyerler, sipariş üzerine yaptıkları ürünleri satarak aile bütçelerine katkı sağlıyor.",Güncel
652,Kocaeli'de çiftçilere yüzde 50 hibeli karpuz tohumu dağıtılacak,"Kocaeli Büyükşehir Belediyesi, üreticilere yüzde 50 hibeli karpuz tohumu desteği verecek.",Güncel
653,Doğu'da kar etkisini sürdürüyor,"Erzurum, Kars, Ardahan ve Ağrı'da kar yağışı aralıklarla devam ediyor.",Güncel
654,Afyonkarahisar'da 3 düzensiz göçmen yakalandı,Afyonkarahisar'da yasa dışı yollarla yurda giren 3 düzensiz göçmen yakalandı.,Güncel
655,Yüksekova'da dere taştı: Ahırları su bastı,Hakkari’nin Yüksekova ilçesine bağlı İran sınırında yer alan Onbaşılar köyünün Ağaçlı mezrasında etkili olan sağanak nedeniyle Hirmin Deresi’nin taşması sonucu 4 ahır su altında kaldı.,Güncel
656,Karabük'te 32 şüpheli tutuklandı,Karabük'te çeşitli suçlardan aranan 32 şüpheli tutuklandı.,Güncel
657,"Tokat'ta Necati dede, yarım asırdır leylek yuvasının onarımını yapıyor","Tokat'ın Başçiftlik ilçesinde yaşayan Necati Avşar, yarım asırdır leylek yuvasının bakım ve onarımını yapıyor.",Güncel
658,Denizli'de yaşlı kadını dolandıran 2 zanlı tutuklandı,Denizli'nin Tavas ilçesinde kendilerini jandarma olarak tanıttıkları yaşlı kadını tutuklanacağı tehdidinde bulunarak yaklaşık 900 bin lira dolandırdıkları suçlamasıyla gözaltına alınan 3 kişiden 2'si tutuklandı.,Güncel
659,Erzincan'da FETÖ firarileri tutuklandı,Erzincan'da FETÖ'ye düzenlenen operasyonda yakalanan 2 firari tutuklandı.,Güncel
660,Balıkesir'de bir kişiyi darbeden 4 şüpheli tutuklandı,"Balıkesir'in Edremit ilçesinde, bir kişiyi darbettikleri iddiasıyla gözaltına alınan 4 zanlı tutuklandı.",Güncel
661,Samandağ'da şehit yakınları ve gaziler iftarda buluştu,"Hatay'ın Samandağ ilçesinde 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferinin 109. yıl dönümü dolayısıyla Kaymakam Emre Dündar ve Belediye Başkanı Refik Eryılmaz, şehit yakınları, gaziler ve aileleriyle iftarda bir araya geldi.",Güncel
662,Milli cimnastikçilerden beklenti yüksek,"Türkiye Cimnastik Federasyonu Başkanı Suat Çelen, sporcularının 2020 Tokyo Olimpiyatları'nda alınan bronz madalyayı 2024 Paris Olimpiyatları'nda gümüş veya altına çevirmeyi başarabilecek düzeyde olduğunu söyledi.",Güncel
663,Aksaray'da uyuşturucu ticareti yaptıkları öne sürülen 4 şüpheli tutuklandı,Aksaray'da düzenlenen uyuşturucu operasyonunda gözaltına alınan 4 şüpheli tutuklandı.,Güncel
664,Eskişehirli baba cinayete kurban giden kızının yarım kalan hayallerini resmetti,"Eskişehir'de öldürülen 21 yaşındaki Ayşenur Çolakoğlu'nun babası Mesut Çolakoğlu, kızının ölümüne ve kadın cinayetlerine dikkati çekmek amacıyla yaptığı resimlerle sergi açtı.",Güncel
665,"Kahramanmaraş’ta depremzede çocuklar için ""Hacivat-Karagöz"" oynatıldı","Kahramanmaraş'ta ramazan etkinlikleri kapsamında, depremzede çocuklar için Karagöz-Hacivat gösterisi düzenlendi.",Güncel
666,Yozgat’ta 12 firari yakalandı,Yozgat İl Jandarma Komutanlığınca aranan şahısların yakalanmasına yönelik yürütülen çalışmalar çerçevesinde 12 zanlı yakalandı.,Güncel
667,Kayseri'de yanan 14 hektar ormanlık alan atılan tohumlarla yeniden yeşeriyor,"Kayseri'nin Yahyalı ilçesinde 2021'de çıkan yangından etkilenen 14 hektarlık ormanlık alan, atılan tohumlarla yeniden yeşermeye başladı.",Güncel
668,Çankırı'da şehit aileleri ve gaziler için iftar programı düzenlendi,Çankırı'da 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi’nin 109. yıl dönümü dolayısıyla şehit aileleri ve gaziler için iftar programı gerçekleştirildi.,Güncel
669,Sivas'ta şehit aileleri ve gaziler için iftar programı düzenlendi,Sivas'ın Ulaş ilçesinde 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla şehit aileleri ve gaziler onuruna iftar programı gerçekleştirildi.,Güncel
670,Artvin Valisi Ünsal Yusufeli'nde incelemelerde bulundu,"Artvin Valisi Cengiz Ünsal, Yusufeli Barajı ve HES nedeniyle değişen kara yolu ağı kapsamında inşa edilen Yusufeli Merkez Viyadüğü'nde incelemelerde bulundu.",Güncel
671,"Diyarbakır Valisi Su, şehit yakınları ve gaziler ile iftarda buluştu","Diyarbakır Valisi Ali İhsan Su, iftar programında, şehit yakınları ile gaziler ve aileleriyle bir araya geldi.",Güncel
672,Van'da sağanak ve kar etkisini sürdürüyor,Van'da dünden bu yana etkili olan sağanak ve kar hayatı olumsuz etkiledi.,Güncel
673,Karaman'da uyuşturucu operasyonunda 2 şüpheli tutuklandı,Karaman'da düzenlenen uyuşturucu operasyonunda gözaltına alınan 2 kişi tutuklandı.,Güncel
674,Muş'ta şehit yakınları ve gaziler onuruna iftar programı düzenlendi,"Muş'ta, Valilik, Aile ve Sosyal Hizmetler İl Müdürlüğü ve Kızılay Şubesi tarafından ""18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi""nin 109. yıl dönümü dolayısıyla şehit yakınları ve gaziler onuruna iftar programı düzenlendi.",Güncel
675,Isparta'da otomobil ve traktörün çarpıştığı kazada 4 kişi yaralandı,Isparta'nın Şarkikaraağaç ilçesinde otomobil ve traktörün çarpışması sonucu biri ağır 4 kişi yaralandı.,Güncel
676,Gaziantep’e yeni 8 bin 250 araçlık 15 otopark,Gaziantep Büyükşehir Belediyesi tarafından yeni park yönetim sistemiyle yeni dönemde 8 bin 250 araçlık otopark sistemi kurulacak.,Güncel
677,Giresun'da eski çöp sahası spor kompleksine dönüştürüldü,"Giresun Belediyesi tarafından kentte bir dönem çöp depolama sahası olarak kullanılan bölge, ıslah edilerek spor kompleksine dönüştürüldü.",Güncel
678,"Çanakkale Savaşı'nda mezun veremeyen lisenin öğrencilerinden ""Vefa"" sergisi","Anadolu'nun ilk devlet lisesi olan ve Çanakkale ile Kurtuluş savaşlarına katılan öğrencilerinden çoğunun şehit düşmesiyle bilinen Kastamonu Abdurrahmanpaşa Lisesi'nde ""Çanakkale'nin onbeşlilerine Cumhuriyetimizin 100. yılının onbeşlilerinden vefa"" seramik sergisi açıldı.",Güncel
679,Osmaniye'de Çanakkale şehitleri dualarla anıldı,Osmaniye’de 18 Mart Şehitleri Anma Günü ve Çanakkale Zaferi’nin 109’uncu yıl dönümü nedeniyle tören düzenlendi.,Güncel
680,Kırşehir'de Çanakkale Şehitleri anıldı,Kırşehir'de Çanakkale Şehitleri için dua edilip Ahmet Tozluklu Şehitliği'nde düzenlenen törende şehitlerin mezarlarına karanfil bırakıldı.,Güncel
681,İnegöl'de devrilen otomobildeki 2 çocuk yaralandı,"Bursa’nın İnegöl ilçesinde, döner kavşakta çarpışan otomobillerden birinin ters devrildiği kazada 2 çocuk yaralandı.",Güncel
682,Bilecik'te hırsızlık şüphelisi yakalandı,Bilecik'in Bozüyük ilçesindeki bir otomobilin çeşitli parçalarını çaldığı öne sürülen şüpheli Vezirhan beldesinde gözaltına alındı.,Güncel
683,Şanlıurfa’da elektrik direğinde yangın çıktı,Şanlıurfa'nın Haliliye ilçesinde yağıştan dolayı elektrik panosunda yangın çıktı. Yangın kısa sürede söndürüldü.,Güncel
684,Kars’ta gıda kontrol ve denetimi yapıldı,Kars’ta Gıda Kontrol ekiplerince gıda güvenliğinin sağlanması ve tüketicilerin aldatılmasının önlenmesi için gıda işletmelerine yönelik katkı ve kalıntıların mevzuat çerçevesinde denetimleri aralıksız devam ediyor.,Güncel
685,Siirt'e otomobil şarampole yuvarlandı: 3 yaralı,Siirt’in Pervari ilçesinde meydana gelen trafik kazasında 3 kişi yaralandı.,Güncel
686,Bayburt'ta Çanakkale şehitleri anıldı,Bayburt’ta 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109’uncu yıl dönümü dolayısıyla anma töreni düzenlendi.,Güncel
687,Sinop'ta polislerle öğrenciler Çanakkale türküsünü seslendirdi,Sinop'ta polisler ile öğrenciler 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla Çanakkale türküsünü seslendirdi.,Güncel
688,Çorum'da Şehitlik Caddesi bayraklarla donatıldı,"Çorum Belediyesi, Şehitlik Caddesi’nde yol genişletme çalışmalarını tamamladı. Cadde Türk bayraklarıyla donatıldı.",Güncel
689,Muş'ta yolda mahsur kalan 85 kişi ekiplerce kurtarıldı,"Muş'ta kar ve tipi nedeniyle Hasköy-Mutki kara yolunda mahsur kalan 35 araçtaki 85 kişi, 5 saatlik çalışma sonucu ekiplerce kurtarıldı.",Güncel
690,Ağrı Valisi Mustafa Koç şehit aileleri ve gazilerle iftar yaptı,"Ağrı Valisi Mustafa Koç, 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla şehit aileleri ve gazilerle iftar programında bir araya geldi.",Güncel
691,Bingöl Karlıova'da kar etkili oldu,Akşam saatlerinde başlayan ve etkisini sürdüren kar yağışı sonucu Karlıova beyaza büründü.,Güncel
692,Kırıkkale'de firari 8 zanlı tutuklandı,"Kırıkkale'de çeşitli suçlardan aranan 16 zanlının yakalandığı operasyonlarda, 8 kişi tutuklandı.",Güncel
693,Ardahan'da şehit aileleri ve gaziler için iftar programı düzenlendi,Tunceli ve Ardahan'da 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi’nin 109. yıl dönümü dolayısıyla şehit aileleri ve gaziler için iftar programı gerçekleştirildi.,Güncel
694,Van beyaza büründü,Van'ın Başkale ilçesinde kar etkili oldu. Kar kalınlığı 10 santimetreyi buldu.,Güncel
695,"Iğdırlı dağcılar, 18 tepede 18 Türk bayrağı açarak Çanakkale şehitlerini andı","Iğdırlı dağcılar, 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla Gökkuşağı Tepeleri'nde anma etkinliği düzenledi.",Güncel
696,Osmaniye'de firari 12 zanlı tutuklandı,Osmaniye'de çeşitli suçlara karıştıkları iddiasıyla asayiş uygulamalarında gözaltına alınan 108 şüpheliden 12'si tutuklandı.,Güncel
697,Bayburt'ta anjiyo ünitesi hizmete açıldı,Bayburt Devlet Hastanesi'nde kemoterapi ünitesinin faaliyete geçmesinin ardından koroner anjiyografi ünitesi de bugün törenle hizmete açıldı.,Güncel
698,18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü,Burdur'daki törende şehitlikteki anıta çelenk sunuldu. Saygı duruşu ve İstiklal Marşı'nın okunmasının ardından saygı atışı yapıldı.,Güncel
699,Yalova'da sopalarla trafik kavgası,"Yalova’da trafikte 2 sürücü arasında çıkan tartışma kavgaya dönüştü. Birbirine acımasızca sopalarla saldıran tarafları, vatandaşlar güçlükle ayırabildi.",Güncel
700,"Manisa'da ramazan ayına özel yapılan susamlı helva, iftar sofralarını lezzetlendiriyor","Manisa'nın Demirci ilçesinde, ramazan aylarında yapılan susamlı helva, iftar sofralarını süslüyor.",Güncel
701,Pasinler’de 18 Mart Çanakkale şehitleri anıldı,Erzurum'un Pasinler ilçesinde düzenlenen etkinliklerle 18 Mart Çanakkale Zaferinin 109. yıl dönümünde aziz şehitlerimiz rahmet ve minnetle anıldı.,Güncel
702,Tunceli’de yaşlı vatandaşlar ziyaret edildi,Tunceli’de 18-24 Mart Yaşlılara Saygı Haftası nedeniyle yaşlı vatandaşlar evlerinde ziyaret edildi.,Güncel
703,"Elazığ’da, Çanakkale şehitleri anıldı",Elazığ’da 18 Mart Çanakkale Deniz Zaferi'nin 109'uncu yıl dönümü ve Şehitleri Anma Günü dolayısıyla anma etkinliği düzenlendi.,Güncel
704,Hanönü ilçesinde Kızılay Butik Mağazası açıldı,Kastamonu'nun Hanönü ilçesinde Kızılay Butik Mağazası açıldı.,Güncel
705,Kalp yetmezliği olan bebek ambulans uçakla Eskişehir'e sevk edildi,"Van Eğitim ve Araştırma Hastanesinde kalp yetmezliği olan yeni doğan bebek, ambulans uçakla Eskişehir'e sevk edildi.",Güncel
706,"Uşak Valisi Ergün, şehit aileleri ve gazilerle iftarda buluştu","Uşak Valisi Turan Ergün, şehit yakınları ve gazilerle iftarda bir araya geldi.",Güncel
707,Tekirdağ'da şehit aileleri ve gaziler için iftar programı düzenlendi,Tekirdağ Valiliğince 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla şehit aileleri ve gaziler için iftar yemeği verildi.,Güncel
708,Diyarbakır'da öğrenciler ıslanan köpek için yuva yaptı,"Diyarbakır’ın Kayapınar ilçesinde öğrenciler, yağmur ve soğuktan etkilenen köpek için öğretmenleri ile birlikte yuva yaptı.",Güncel
709,Adana ve çevre illerde Çanakkale Deniz Zaferi'nin 109. yıl dönümü kutlandı,"Adana, Hatay ve Osmaniye'de 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla tören düzenlendi.",Güncel
710,Kırşehir'de Çanakkale Zaferi'nin 109’uncu yıl dönümünde şehitlik ziyareti,"Kırşehir'de, 18 Mart Çanakkale Deniz Zaferi'nin 109'uncu yıl dönümü ve Şehitleri Anma Günü nedeniyle anma etkinliği düzenlendi.",Güncel
