,Başlık,İçerik,Kategori
183,Ağzıyla tuttuğu kalemle Milli Muharip Uçak KAAN'ı modelledi,"Devlet korumasında yetişen Yusuf Akgün, iki kolu olmadığı için ağzında tuttuğu kalemle resmettiği çalışmayla Milli Muharip Uçak KAAN'ın tanıtım yüzü oldu.",Yaşam
184,Doğum gününde emekli olan öğretmene duygulandıran veda,Van'ın Erciş ilçesinde meslekte 43 yılını dolduran ve emekliliğe ayrılan sınıf öğretmeni 65 yaşındaki Necati Arslan için görev yaptığı okulda sürpriz veda etkinliği düzenlendi.,Yaşam
185,Karabük'te su kanalına düşen karaca kurtarılıp doğaya salındı,"Karabük Safranbolu'da su kanalına düşen karaca, ekiplerce kurtarılıp doğal ortamına bırakıldı.",Yaşam
186,Geri dönüştürülmeyen elektronik atıklar doğayı ve insan sağlığını tehdit ediyor,"Tekirdağ Namık Kemal Üniversitesi (NKÜ) Çorlu Mühendislik Fakültesi Dekanı Prof. Dr. Lokman Hakan Tecer, ""Elektronik atıkların bazıları ağır metaller içeriyor. Bu metaller toprağa ulaştığında topraktaki maddelerle etkileşim haline girerek, insan sağlığını dolaylı şekilde etkiliyor"" dedi.",Yaşam
187,"Organ bağışıyla iki ""Muhammed"" tek bedende buluştu","Beyin ölümü gerçekleşen 16 yaşındaki lise öğrencisi Muhammed Güneş'ten alınan böbrek, aynı isim ve soyadına sahip 18 yaşındaki Muhammed Güneş'e nakledildi.",Yaşam
188,MSB'den Sarıkamış şehitlerine özel video,"Milli Savunma Bakanlığı (MSB), Sarıkamış Harekatı'nın 109. yılında şehitleri videoyla andı.",Yaşam
189,Şehit annesi hasretini anı odasıyla gidermeye çalışıyor,"Türk Silahlı Kuvvetleri'nin (TSK) Suriye'nin Afrin bölgesinde yürüttüğü Zeytin Dalı Harekatı'nda şehit olan Piyade Uzman Çavuş Ali Akdoğan'ın annesi Fatma Akdoğan, oğlunun doğumundan şehit oluncaya kadar kullandığı eşyalarıyla anı odası oluşturdu.",Yaşam
190,"""Zeyrek"" Filistinli çocuklar için Sarıkamış yolunda örülüyor","Gençlik ve Spor Bakanlığının atölyelerinde gönüllüler tarafından amigurumi tekniğiyle şehitlerin adlarını yaşatmak için örülen bebekler, Filistinli çocuklara hediye edilmeyi bekliyor.",Yaşam
191,Antarktika'ya gittikleri teknede yaşayan Atasoy çiftinin oğulları da okula botla ulaşıyor,"Osman ve Sibel Karasu Atasoy çifti, Antarktika'ya giden ilk Türk denizciler olma başarısını yakaladıkları ünlü tekneleri ""Uzaklar II""de yaşamlarını sürdürüyor, 6 yaşındaki oğulları Can ise okula botla gidiyor.",Yaşam
192,Ülseratif kolit ve crohn hastalığı ihmale gelmiyor,Doğal yaşamdan uzaklaşmak pek çok hastalığın görülme sıklığını artırıyor. Tıpkı crohn ve ülseratif kolit hastalıklarında olduğu gibi. Erken teşhis ve düzenli takiple tedavi edilebilen bu hastalıklar ihmal edildiğinde kanser riski oluşabiliyor.,Yaşam
193,Hain planı canı pahasına engelleyen kahraman: Fethi Sekin,"Terör örgütü PKK'nın 5 Ocak 2017'de İzmir Adliyesine yönelik düzenlediği saldırıda facianın önüne geçilmesi için canını siper eden şehit polis memuru Fethi Sekin, saldırının üzerinden 7 yıl geçmesine rağmen unutulmuyor.",Yaşam
194,Tiyatro sanatçısı Ayla Algan vefat etti,"Tiyatro sanatçısı, yönetmen, şarkıcı ve eğitmen Ayla Algan, 86 yaşında vefat etti. Algan'ın cenazesi, cumartesi günü Teşvikiye Camii'nde öğle ezanı sonrası kılınacak cenaze namazının ardından Aşiyan Mezarlığı'na defnedilecek.",Yaşam
195,2024'te de sıcaklık rekorları El Nino etkisiyle devam edecek,"Boğaziçi Üniversitesi İklim Değişikliği ve Politikaları Uygulama ve Araştırma Merkezi Müdürü Prof. Dr. Levent Kurnaz, El Nino etkisiyle 2023'ün tüm zamanların en sıcak yılı olduğunu, sıcaklık rekorlarının 2024 yılının yaz aylarına kadar devam edebileceğini açıkladı.",Yaşam
196,Bursalı Enver usta 60 yıldır tef ve davul üretiyor,"Bursa'nın Mustafakemalpaşa ilçesinde 60 yıl önce çırak olarak başladığı mesleği senelerdir aynı dükkanda sürdüren Enver Fiskiye'nin yakınlarıyla çalışarak ürettiği tef ve davullar kına, düğün gibi eğlencelerin yanı sıra okul etkinliklerinde kullanılıyor.",Yaşam
197,Aksaray’dan Buckingham Sarayı’na,"Buckingham Sarayı’ndan, Atatürk’ün özel koleksiyonuna kadar kıymetli birçok halı Aksaray’ın Sultanhanı ilçesinde tamir ediliyor. Ünü ülke sınırlarını aşan ilçe, halı tamiri işinde dünyanın en gözde adresi...",Yaşam
198,Grip vakaları kışla birlikte artışa geçti,Havanın soğumasıyla her yıl olduğu gibi virüsler de harekete geçti. Son haftalarda özellikle grip vakalarında artış gözleniyor. Uzmanlar artışın ocak ve şubat aylarında süreceğine dikkat çekiyor.,Yaşam
199,Müezzin 40 yıllık antika tutkusu evini müzeye dönüştürdü,"Karabük'te yaşayan müezzin Cafer Çayır, 40 yıldır biriktirdiği antika eşyalarla evinde adeta müze oluşturdu.",Yaşam
200,Ağına 11 kilogramlık levrek takıldı,"Kastamonu'nun Abana ilçesinde bir balıkçı, ağına takılan 11 kilogram ağırlığında levrekle kıyıya döndü.",Yaşam
201,Aynı okulda 44 yıl görev yapan öğretmenlerine duygusal veda,Samsun'un Atakum ilçesinde Cumhuriyet Anadolu Lisesinde 44 yıl görev yapan ve yaş haddinden emekli olan resim öğretmeni İlyas Sağır'ın veda töreninde öğrenciler Sağır'ın fotoğrafının bulunduğu maskeler taktı.,Yaşam
202,Göller su kaybediyor: Hangi önlemler alınmalı?,"Dünyada tatlı su kaynağının önemli bir bölümünü oluşturan göllerde su kaybı artıyor. Suyun her geçen sene azalması, bu kaynakların daha iyi kullanılması gerektiği gerçeğini gözler önüne seriyor. Bu nedenle kuruyan göller için alınması gereken tedbirler daha da önem taşıyor.",Yaşam
203,Besicilerin karlı yollarda zorlu yolculuğu,"Muş'ta hayvanlarını mezrada besleyen besiciler, depoladıkları yemin bitmesi üzerine küçükbaş hayvanlarını köylerine getirdi.",Yaşam
204,Tutkusuyla engelleri aştı; 3 yılda tek parmakla kitap yazdı,"İstanbul'da yaşamını tekerlekli sandalyeye bağımlı sürdüren doğuştan engelli Burak Kumaş, Trabzonspor sevgisini anlatmak için ellerinde sadece hareket ettirebildiği sol orta parmağını kullanarak bilgisayarda, 'Bana da her yer Trabzon' adlı kitap yazdı.",Yaşam
205,"Ormanya 2023'te 5,2 milyon ziyaretçi çekti","Geçen yıl 5,2 milyon ziyaretçi çeken, Avrupa'nın en büyük doğal yaşam parkı Ormanya, çok sayıda türe ev sahipliği yapıyor. Kocaeli'de bulunan park çok sayıda yabancı turist de ağırladı.",Yaşam
206,Ecza sektöründeki 66 yıllık birikimini gençlere aktarıyor,"İş hayatında 66 yılı geride bırakan 84 yaşındaki bir ecza deposunun personel müdürü Ali Uyar, sağlığı el verdikçe çalışmaya, gençlere bilgi birikimini aktarmaya devam etmek istiyor.",Yaşam
207,Devlet korumasında yetiştiği kente il müdürü olarak atandı,"Siirt'te, babasının vefatının ardından 11 yaşından itibaren kardeşiyle devlet korumasında yetişen ve Bakan Mahinur Özdemir Göktaş tarafından aynı kente Aile ve Sosyal Hizmetler İl Müdürü olarak atanan Sabri Sidar, bu görevlendirmeyle kendisi gibi öksüz ve yetim çocuklara rol model oldu.",Yaşam
208,"112'ye gelen çağrılar ""pes"" dedirtti","Mardin, Siirt ve Şırnak'ta 2023'te 112 Acil Çağrı merkezlerine gelen çağrıların yüzde 50'yi aşkını gereksiz aramalar ve asılsız ihbarlardan oluştu.",Yaşam
209,Pamukkale'de ziyaretçi rekoru,"Denizli'deki UNESCO Dünya Mirası Listesi'nde yer alan 'beyaz cennet' Pamukkale'yi 2023'te 2 milyon 200 bin kişi ziyaret etti. 2022 yılında 1 milyon 850 bin kişinin ziyaret ettiği Pamukkale, kendi rekorunu kırdı.",Yaşam
210,Bizans'a su sağlayan açık sarnıçlar şimdi İstanbullulara 'nefes' aldırıyor,"Bizans döneminde su kaynakları bakımından yetersiz olan kente taşınan suyu depolamak için inşa edilen açık hava sarnıçları, şimdilerde İstanbulluların ""nefes"" alacağı parklara dönüşürken aynı zamanda spor ve sanat faaliyetlerine de ev sahipliği yapıyor.",Yaşam
211,Zeugma Mozaik Müzesi'nde yeni yıl hedefi 600 bin ziyaretçi,"Başta ""Çingene Kızı"" mozaiği olmak üzere birçok esere ev sahipliği yapan, dünyanın en büyük mozaik müzelerinden Zeugma, 2024'te 600 bin ziyaretçiye ulaşmayı hedefliyor.",Yaşam
212,Minik yüreklerden vatan nöbetindeki Mehmetçik'e mektup,"Ankara'da okuma yazmayı yeni öğrenen öğrencilerin yazdığı sevgi ve minnet dolu mektuplar, Hakkari'de vatan nöbeti tutan Mehmetçik'e gönderildi.",Yaşam
213,Değirmenin çarkını 4 kuşaktır aynı aile döndürüyor,"Trabzon'da yaklaşık 2 asırdır yöre halkının mısır öğüttüğü su değirmeninin çarkını, Kuduban ailesinin dördüncü kuşak üyesi döndürüyor.",Yaşam
214,Müzeye dönüştürülen tarihi deniz feneri ziyaretçilerini bekliyor,"Ulaştırma ve Altyapı Bakanlığı tarafından restorasyonu tamamlanan ve müzeye çevrilen tarihi Dilburnu Deniz Feneri, ziyaretçilerini ağırlamaya hazır hale getirildi.",Yaşam
215,Çalışanlara soruldu: En çok kim yalnız?,İş yerinde yoğun yalnızlık hissi yaşayanların sayısı hiç de az değil. Her statüden çalışanı etkileyen yalnızlık hissinin birçok nedeni var. Sadece çalışma hayatına değil özel hayata etki eden bu duygunun daha az yaşanması için neler yapılabilir? Detaylar haberimizde...,Yaşam
216,Kuzuları üşümesin diye evine aldı,"Bolu'nun Mudurnu ilçesi Hüsamettindere Köyü'nde Tacettin Alptekin, kuzularının üşüdüğünü görünce onları evine aldı. Melek ve Osman isimlerini koyan Alptekin, kuzuları daha sonra annelerinin yanına bırakacaklarını söyledi.",Yaşam
217,Aşevi kültürü 2024'te Ankara'dan Anadolu'ya yayılacak,"Kültür ve Turizm Bakanlığı Vakıflar Genel Müdürü Sinan Aksu, ihtiyaç sahiplerinin evlerine sıcak yemek göndermek amacıyla Ankara'da ""Hacı Bayram İmareti"" adıyla aşevi açacaklarını, Kastamonu'daki Osmanlı dönemi aşevi ile Kayseri, Niğde ve Kütahya'daki aşevlerinin tadilat süreçlerinin de devam ettiğini söyledi.",Yaşam
218,Altın çocuk sendromu: Başarılı olmaya zorlanan çocuklar,"Bulundukları ortama uygun davranışlarıyla ve başarılarıyla dikkat çeken, dolayısıyla da herkes tarafından örnek gösterilen çocuklara yönelik bir tabir; altın çocuk… Ancak örnek çocuk olmak beraberinde bir sendromu da getirebiliyor. Buna ""Altın çocuk sendromu"" adı veriliyor.",Yaşam
219,Orta kulak iltihabı kış aylarında artıyor,"Özellikle çocuklarda sık görülen hastalıklardan biri olan orta kulak iltihabı, tedavi edilmezse işitme kaybına varan sonuçlara sebep oluyor. Orta kulak iltihabı üst solunum yolu enfeksiyonlarının tırmanışa geçtiği sonbahar ve kış mevsiminde sıkça görülüyor.",Yaşam
220,İklim değişikliği kaynaklı riskler tehlike altındaki tür sayısını artırıyor,"Tehlike altındaki canlı türü sayısı son 9 yılda yaklaşık 2 kat artarken, uzmanlar, iklim değişikliği sonucu ortaya çıkan risklerin, birçok türün neslini tehlikeye soktuğunu belirtiyor.",Yaşam
221,Otizmli öğrenci öğretmeni sayesinde jonglör oldu,"Kocaeli'nin Çayırova ilçesinde öğretmeninin dikkati sayesinde nesneleri çevirmeye ilgisi keşfedilen 13 yaşındaki otizmli Ömer Ali Erdemir, 2 yıllık çalışmanın ardından kalabalık korkusunu yenerek arkadaşlarıyla daha rahat iletişim kurmaya başladı.",Yaşam
222,"Cam sanatı ustası, açtığı kursta mesleğin inceliklerini anlatıyor","Osmaniye'nin Kadirli ilçesinde 45 yaşındaki cam sanatı ustası Selda Udul, mesleğe yeni kişiler kazandırmak için ücretsiz kurs veriyor.",Yaşam
223,Edirne Mevlevihanesi yeniden ayağa kaldırılacak,Osmanlı padişahlarından 2. Murat döneminde yaptırılan ancak günümüze ulaşamayan Edirne Mevlevihanesi ihya edilecek.,Yaşam
224,Yeni yıl yaklaştıkça kokinaya ilgi artıyor,"Sakarya'nın Akyazı ilçesinde kırmızı tomurcuklu görüntüsüyle ""yılbaşı çiçeği"" olarak bilinen kokina, yeni yıl yaklaştıkça yoğun talep görüyor.",Yaşam
225,"Diyanet İşleri Başkanı Erbaş: En hayırlılar burada, Kur’an’ı öğrenenler burada, öğretenler burada","Diyanet İşleri Başkanı Ali Erbaş, Fransa'da eğitimini tamamlayan 8 hafız için düzenlenen merasime katıldı. Hazreti Muhammed’in ""Sizin en hayırlınız Kur’an’ı öğrenen ve öğretenlerinizdir"" hadisini anımsatan Erbaş, ""En hayırlılar burada, Kur’an’ı öğrenenler burada, öğretenler burada, hafızlarımızın yakınları burada"" dedi.",Yaşam
226,Öğrencilerin peşine takılan keçi okula girdi,"Şırnak’ın Silopi ilçesinde okula giden öğrencilerin peşine düşen keçi, okulun içine kadar girerek öğrencileri güldürdü. O anlar okulun güvenlik kamerasına yansıdı.",Yaşam
227,Türkiye’nin süper bilgisayarı geliyor,"Türkiye’nin en gelişmiş bilgisayarı hizmete girmek için gün sayıyor. 500’den fazla sunucuya, 56 bin çekirdeğe sahip olan bilgisayar, Türkiye’yi dünyanın en gelişmiş bilgisayarlarının sıralandığı ‘Top500’ listesine sokacak, binlerce araştırmacı ve firma yararlanacak.",Yaşam
228,"“Güneş patlaması doğaldır, korkuya gerek yok”","13 Aralık’ta yaşanan büyük güneş patlaması, komplo teorilerini hareketlendirdi. Türkiye’nin önemli astronomlarından Prof. Dr. Ethem Derman ise “Güneş patlamaları doğaldır, korkuya gerek yok” diyor. Derman, patlamaların çok şiddetli olması durumunda bile ancak kutup bölgelerinde ve çok kısıtlı bir etki oluşturacağını söylüyor.",Yaşam
229,Kış mevsiminde sinüzit hastalığı artıyor,"Kadın-erkek, genç-yaşlı ayırt etmeksizin herkeste rastlanabilen sinüzit, özellikle soğuk havalarda sıkça görülüyor. Nedeni de kış aylarında tırmanışa geçen üst solunum yolu enfeksiyonları...",Yaşam
230,“Buğday meselesi memleket meselesi”,Türk mutfağının baş aktörlerinden buğday binlerce yıldır bizi besliyor. Ancak en çok tartışılan gıdaların da başında geliyor. Gelin buğday meselesine yakından bakalım.,Yaşam
231,Kiralardaki köpük eridi,"Kahramanmaraş depremlerinden sonra artan kiralık konut fiyatları düşmeye başladı. Fahiş artışlar nedeniyle uzun süre tartışma konusu olan kiralıklardaki düşüşün, deprem bölgesinde yüzde 10-25 bandında olduğu belirtiliyor. Büyükşehirlerde gözlenen durağanlık ise “köpük” fiyatların erimesi olarak değerlendiriliyor.",Yaşam
232,Kadınlar Köy Yaşam Merkezindeki kursta Kur'an-ı Kerim öğreniyor,Giresun'un Espiye ilçesinde Köy Yaşam Merkezinde açılan kursta kadınlara Kur'an-ı Kerim eğitimi veriliyor.,Yaşam
233,Doğaseverlerin yeni adresi: İstanbul Kuş Cenneti,"Doğa tutkunu, özellikle de kuşlara ilgisi olanların gezi rotasına ekleyebileceği yeni bir adres var. İstanbul Kuş Cenneti... Beykoz'da bulunan park 50 farklı türde 2 binden fazla kuşa ev sahipliği yapıyor.",Yaşam
234,73 yaşında çift ana dalda yüksek lisans yapıyor,"İlerleyen yaşına karşın okuma aşkından vazgeçmedi. 73 yaşındaki Reyhan Sarıkaya, Ankara Üniversitesinde çift ana dalda yüksek lisans yapıyor.",Yaşam
235,Cumhuriyet'in 100. yılı için yazılan mektup Nobel ödüllü Sancar'a teslim edildi,"""2023'e Cumhuriyetimizin 100. Yılına Mektup Kampanyası"" kapsamında yazılan mektup, ABD'de yaşayan 2015 Nobel Kimya Ödülü sahibi Türk bilim insanı Prof. Dr. Aziz Sancar'a ulaştırıldı.",Yaşam
236,Menengiç bitkisinden 13 ürün elde edildi,"Siirt Üniversitesi (SİÜ) tarafından yöreye özgü menengiç (bıttım) ile üretilen kolonya, deterjan, şampuan ve parfümden oluşan 13 ürünün tanıtımı yapıldı.",Yaşam
237,Sürekli yeme isteğine nasıl karşı koyulur?,"Bazı insanlar ne kadar yemek yese de hala kendini aç hissediyor. Sürekli yeme ihtiyacıyla baş edemiyorlar. Çözüm ise, buna yol açan tetikleyicilerden uzak durmaktan geçiyor.",Yaşam
238,"Araştırma: Sosyal medya kullanımını günlük 30 dakika azaltmak, zihin sağlığını geliştiriyor","Almanya'da yapılan bir araştırma, sosyal medya kullanımını günlük 30 dakika azaltmanın zihin sağlığını ve iş tatminini önemli ölçüde geliştirdiğini ortaya koydu.",Yaşam
239,2023'te dünyayı sarsan deprem felaketleri,"Dünyada 2023'te başta iklim değişikliğinin yol açtığı birçok felakette binlerce kişi yaşamını yitirirken birçok ülke, yakın tarihinin ""en ölümcül"" depremlerini yaşadı. Türkiye'de 6 Şubat'ta meydana gelen, 50 binden fazla kişinin ölümüne yol açan depremler, ""Yüzyılın felaketi"" olarak kayıtlara geçti.",Yaşam
